Brand,Weight,SoC,CPU,GPU,RAM,Storage,Memory cards,Display,Battery,OS,Camera,SIM card,Wi-Fi,USB,Bluetooth,Positioning,priceUrl,imageUrl,name,
output/lava.txt,148g,MediatekMT6580,ARMCortex-A71300MHzCores:4,ARMMali-400MP2Cores:2,2GB533MHz,8GB,microSDmicroSDHC,5inIPS480x854pixels24bit,4000mAhLi-Polymer,Android5.1Lollipop,3264x2448pixels1280x720pixels30fps,Micro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/d07c3762/320/main.jpg,IrisFuelF1;,
output/lava.txt,120g,SpreadtrumSC7715,ARMCortex-A71000MHzCores:1,ARMMali-400MP1Cores:1,512MB333MHz,8GB,microSDmicroSDHC,4inTFT480x800pixels24bit,2000mAhLi-Ion,Android4.4.2KitKat,2560x1920pixels1280x720pixels30fps,Mini-SIM,bgn,2.0MicroUSB,2.0, ,https://www.devicespecifications.com/images/model/67813761/320/main.jpg,IrisFuelF1Mini;,
output/lava.txt,156g,SpreadtrumSC7715,ARMCortex-A71000MHzCores:1,ARMMali-400MP1Cores:1,256MB333MHz,512MB,microSDmicroSDHC,3.5inTFT320x480pixels24bit,1400mAhLi-Ion,Android4.4KitKat,1600x1200pixels, ,2.0MicroUSB,2.1, ,https://www.devicespecifications.com/images/model/a4e43713/320/main.jpg,FlairE2;,
output/lava.txt,128g,MediaTekMT6735,ARMCortex-A531300MHzCores:4,ARMMali-T720MP2600MHzCores:2,2GB3GB640MHz,16GB,microSDmicroSDHCmicroSDXC,5inIPS720x1280pixels24bit,2500mAhLi-Polymer,StarOS2.0(Android5.1.1Lollipop),4128x3096pixels1920x1080pixels30fps,Micro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/6ff3366c/320/main.jpg,PixelV2;,
output/lava.txt,130g,SpreadtrumSC7731G,ARMCortex-A71300MHzCores:4,ARMMali-400MP2400MHzCores:2,512MB,8GB,microSDmicroSDHC,4.5inTFT480x854pixels24bit,1750mAhLi-Ion,Android4.4.2KitKat,2592x1944pixels640x480pixels30fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,2.0, ,https://www.devicespecifications.com/images/model/cb4b35e3/320/main.jpg,IrisAtom2;,
output/lava.txt,110g,SpreadtrumSC7715,ARMCortex-A71000MHzCores:1,ARMMali-400MP1Cores:1,256MB333MHz,512MB,microSDHC,4inTFT480x800pixels24bit,1400mAhLi-Ion,Android4.4.2KitKat,1600x1200pixels640x480pixels30fps,Mini-SIM,bgn,2.0MicroUSB,2.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/d28635e2/320/main.jpg,FlairP1i;,
output/lava.txt,128g,MediaTekMT6735,ARMCortex-A531300MHzCores:4,ARMMali-T720MP2600MHzCores:2,2GB640MHz,16GB,microSDmicroSDHCmicroSDXC,5inIPS720x1280pixels24bit,2500mAhLi-Polymer,Android5.1Lollipop,4160x3120pixels1920x1080pixels30fps,Micro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/b77835a2/320/main.jpg,IrisX54G;,
output/lava.txt,140g,MediatekMT6580,ARMCortex-A71300MHzCores:4,ARMMali-400MP2Cores:2,1GB533MHz,8GB,microSDmicroSDHC,4.5inIPS480x854pixels24bit,2000mAhLi-Polymer,Android5.1Lollipop,3264x2448pixels1920x1080pixels30fps,Mini-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/0279358e/320/main.jpg,IrisX1Selfie;,
output/lava.txt,135g,MediaTekMT6582,ARMCortex-A71300MHzCores:4,ARMMali-400MP2500MHzCores:2,2GB533MHz,32GB,microSDmicroSDHC,5.5inIPS720x1280pixels24bit,2650mAhLi-Polymer,Android5.1.1Lollipop,3264x2448pixels1920x1080pixels30fps,Micro-SIMMini-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/5bd8355c/320/main.jpg,PixelV1;,
output/lava.txt,160g,MediaTekMT6582,ARMCortex-A71300MHzCores:4,ARMMali-400MP2500MHzCores:2,1GB533MHz,8GB,microSDmicroSDHC,5inTFT480x854pixels24bit,2000mAhLi-Polymer,Android5.0.1Lollipop,2592x1944pixels1280x720pixels30fps,Mini-SIM,bgnWi-FiHotspot,2.0MicroUSB,2.1,GPSA-GPS,,https://www.devicespecifications.com/images/model/497b3556/320/main.jpg,FlairZ1;,
output/lava.txt,112g,SpreadtrumSC7715,ARMCortex-A71000MHzCores:1,ARMMali-400MP1Cores:1,512MB333MHz,8GB,microSDmicroSDHC,4inTFT480x800pixels24bit,1400mAhLi-Ion,Android4.4.2KitKat,2592x1944pixels640x480pixels30fps,Mini-SIMMicro-SIM,bgn,2.0MicroUSB,2.0, ,https://www.devicespecifications.com/images/model/f6c235e1/320/main.jpg,IrisX1AtomS;,
output/lava.txt,110g,SpreadtrumSC7715,ARMCortex-A71000MHzCores:1,ARMMali-400MP1Cores:1,256MB333MHz,2GB,microSDmicroSDHC,4inTFT480x800pixels24bit,1400mAhLi-Ion,Android4.4.2KitKat,1600x1200pixels640x480pixels30fps,Mini-SIM,bgn,2.0MicroUSB,2.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/903f3550/320/main.jpg,FlairP1;,
output/lava.txt,120g,SpreadtrumSC7731G,ARMCortex-A71200MHzCores:4,ARMMali-400MP2400MHzCores:2,512MB,4GB8GB,microSDmicroSDHC,4inTFT480x800pixels24bit,1750mAhLi-Ion,Android4.4.2KitKat,2592x1944pixels1280x720pixels30fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,2.1,A-GPS,,https://www.devicespecifications.com/images/model/41ec35e0/320/main.jpg,IrisX1Atom;,
output/lava.txt,165g,MediaTekMT6582,ARMCortex-A71300MHzCores:4,ARMMali-400MP2500MHzCores:2,1GB533MHz,8GB,microSDmicroSDHC,5.5inIPS540x960pixels24bit,3000mAhLi-Polymer,Android5.0Lollipop,3264x2448pixels1920x1080pixels30fps,Mini-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/f57333c5/320/main.jpg,IrisAlfaL;,
output/lava.txt,143g,MediaTekMT6582,ARMCortex-A71300MHzCores:4,ARMMali-400MP2500MHzCores:2,2GB533MHz,16GB,microSDmicroSDHC,5inIPS720x1280pixels24bit,2500mAhLi-Polymer,StarOS(Android4.4.2KitKat),4128x3096pixels1920x1080pixels30fps,Micro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/bf84338e/320/main.jpg,IrisIcon;,
output/lava.txt,143g,MediaTekMT6572,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHC,5inTFT480x854pixels24bit,3000mAhLi-Polymer,Android4.4KitKat,2560x1920pixels1280x720pixels, ,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/6301332a/320/main.jpg,IrisFuel25;,
output/lava.txt,160g,MediaTekMT6582M,ARMCortex-A71300MHzCores:4,ARMMali-400MP2416MHzCores:2,1GB533MHz,8GB,microSDmicroSDHC,4.5inTFT480x854pixels24bit,3000mAhLi-Polymer,Android4.4KitKat,2560x1920pixels1920x1080pixels30fps, ,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/252e3329/320/main.jpg,IrisFuel10;,
output/lava.txt, ,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHC,5inTFT480x854pixels24bit,4400mAhLi-Polymer,Android4.4KitKat,2560x1920pixels1280x720pixels, ,2.0MicroUSB,4.0,A-GPS,,https://www.devicespecifications.com/images/model/85643291/320/main.jpg,IrisFuel20;,
output/lava.txt, , ,PowerVRSGX540500MHz,1GB533MHz,16GB,microSDmicroSDHC,10.1inIPS1280x800pixels24bit,6000mAhLi-Polymer,Android4.2.2JellyBean,1600x1200pixels640x480pixels, ,2.0MicroUSB,3.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/caf0328d/320/main.jpg,XtronMega;,
output/lava.txt,146g,MediaTekMT6572,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHC,4.5inTFT480x854pixels24bit,1750mAhLi-Ion,Android4.4KitKat,2048x1536pixels, ,2.0MicroUSB,3.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/40003285/320/main.jpg,Iris465;,
output/lava.txt,160g,MediaTekMT6592M,ARMCortex-A71400MHzCores:8,ARMMali-450MP4600MHzCores:4,2GB,16GB,microSDmicroSDHC,5inIPS720x1280pixels24bit,2500mAhLi-Polymer,Android4.4.2KitKat,3264x2448pixels1920x1080pixels30fps,Micro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/97a83261/320/main.jpg,IrisX8;,
output/lava.txt,147g,MediaTekMT6572,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHC,4.5inIPS480x854pixels18bit,1650mAhLi-Ion,Android4.4.2KitKat,2560x1920pixels, ,2.0MicroUSB,3.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/adab3274/320/main.jpg,Iris470;,
output/lava.txt,136g,BroadcomBCM23550,ARMCortex-A71200MHzCores:4,BroadcomVideoCoreIV,512MB,4GB,microSDmicroSDHC,4inIPS480x800pixels24bit,1750mAhLi-Ion,Android4.4.2KitKat,2592x1944pixels1280x720pixels30fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,2.1,GPSA-GPS,,https://www.devicespecifications.com/images/model/228b323d/320/main.jpg,IrisX1mini;,
output/lava.txt,154g,MediaTekMT6582M,ARMCortex-A71300MHzCores:4,ARMMali-400MP2416MHzCores:2,1GB533MHz,8GB,microSDmicroSDHC,5inIPS480x854pixels24bit,2200mAhLi-Polymer,Android4.4.2KitKat,3264x2448pixels1920x1080pixels30fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/55a8323c/320/main.jpg,IrisX1Grand;,
output/lava.txt,156g,SpreadtrumSC7731G,ARMCortex-A71200MHzCores:4,ARMMali-400MP2400MHzCores:2,1GB,8GB,microSDmicroSDHC,5inIPS480x854pixels24bit,2200mAhLi-Polymer,Android4.4.2KitKat,2592x1944pixels1920x1080pixels30fps, ,2.0MicroUSB,2.1,GPSA-GPS,,https://www.devicespecifications.com/images/model/14713213/320/main.jpg,IrisAlfa;,
output/lava.txt,174g,MediaTekMT6582,ARMCortex-A71300MHzCores:4,ARMMali-400MP2500MHzCores:2,1GB533MHz,8GB,microSDmicroSDHC,5inIPS720x1280pixels24bit,4000mAhLi-Polymer,Android4.4.2KitKat,4320x2432pixels1920x1080pixels30fps,Micro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/456a3173/320/main.jpg,Irisfuel60;,
output/lava.txt, ,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,256MB266MHz,512MB,microSDmicroSDHC,4inTFT480x800pixels24bit,1450mAhLi-Ion,Android4.2JellyBean,2048x1536pixels,Mini-SIM,bgnWi-FiHotspot,2.0MicroUSB,3.0, ,https://www.devicespecifications.com/images/model/b0ea3273/320/main.jpg,Iris401;,
output/lava.txt, ,ARMCortex-A71200MHzCores:4,QualcommAdreno302,1GB,8GB,microSDmicroSDHC,4inIPS480x800pixels24bit,1950mAhLi-Ion,MicrosoftWindowsPhone8.1,2592x1944pixels, ,2.0MicroUSB,3.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/1e673128/320/main.jpg,Iriswin1;,
output/lava.txt, ,ARMCortex-A71200MHzCores:4,BroadcomVideoCoreIV,1GB,8GB,microSDmicroSDHC,5inIPS720x1280pixels24bit,2400mAhLi-Polymer,Android4.4.2KitKat,3264x2448pixels1280x720pixels30fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/615830a8/320/main.jpg,Irisselfie50;,
output/lava.txt,160g,MediaTekMT6582,ARMCortex-A71300MHzCores:4,ARMMali-400MP2500MHzCores:2,1GB533MHz,8GB,microSDmicroSDHC,5inTFT480x854pixels24bit,3000mAhLi-Polymer,Android4.4.2KitKat,3264x2448pixels1280x720pixels30fps,Micro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/57473073/320/main.jpg,Irisfuel50;,
output/lava.txt,320g,MediaTekMT8127,ARMCortex-A71300MHzCores:4,ARMMali-450MP4600MHzCores:4,1GB666MHz,16GB,microSDmicroSDHC,7inTFT1024x600pixels24bit,4000mAhLi-Polymer,Android4.4KitKat,1600x1200pixels, ,2.0MicroUSB,4.0,GPS,,https://www.devicespecifications.com/images/model/7f883026/320/main.jpg,XtronZ704;,
output/lava.txt,300g,MediaTekMT8312,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,1GB,4GB,microSDmicroSDHC,7inLCD1024x600pixels,2500mAh,Android4.2JellyBean,1600x1200pixels, ,2.0MicroUSB, , ,https://www.devicespecifications.com/images/model/e46d2fd2/320/main.jpg,IvoryE;,
output/lava.txt, ,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHC,4inTFT480x800pixels18bit,1700mAhLi-Ion,Android4.4.2KitKat,2048x1536pixels640x480pixels30fps, ,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/caf22f76/320/main.jpg,Iris410;,
output/lava.txt, ,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHC,4inTFT480x800pixels18bit,1400mAhLi-Ion,Android4.4.2KitKat,2592x1944pixels1280x720pixels25fps, ,2.0MicroUSB,3.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/25453082/320/main.jpg,Iris404Flair;,
output/lava.txt,134g,BroadcomBCM23550,ARMCortex-A71200MHzCores:4,BroadcomVideoCoreIV,1GB,8GB,microSDmicroSDHC,5inIPS720x1280pixels24bit,2100mAhLi-Ion,Android4.4.2KitKat,3264x2448pixels1280x720pixels30fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/e8e22f5a/320/main.jpg,IrisX5;,
output/lava.txt,116g,MediaTekMT6589T,ARMCortex-A71500MHzCores:4,PowerVRSGX544MP357MHzCores:1,1GB,16GB,microSDmicroSDHC,4.7inIPS720x1280pixels24bit,2000mAhLi-Polymer,Android4.2JellyBean,4128x3096pixels1280x720pixels30fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/40322eed/320/main.jpg,IrisPro30+;,
output/lava.txt,118g,MediaTekMT6572,ARMCortex-A71000MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHC,3.5inTFT320x480pixels18bit,1400mAhLi-Ion,Android4.2.2JellyBean,2048x1536pixels,Mini-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/09132ec0/320/main.jpg,Iris360Music;,
output/lava.txt, ,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,1GB266MHz,8GB,microSDmicroSDHCmicroSDXC,4.5inIPS480x854pixels24bit,1650mAhLi-Ion,Android4.4.2KitKat,2592x1944pixels1280x720pixels30fps,Micro-SIMMini-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/44f12e3f/320/main.jpg,Iris460;,
output/lava.txt,207g,BroadcomBCM23550,ARMCortex-A71200MHzCores:4,VideoCoreIV,1GB,8GB,microSDmicroSDHCmicroSDXC,6inIPS720x1280pixels24bit,2800mAhLi-Ion,Android4.4KitKat,3264x2448pixels1920x1080pixels30fps,Mini-SIM,bgnWi-FiHotspot,2.0MicroUSB, ,,https://www.devicespecifications.com/images/model/64552dcf/320/main.jpg,MagnumX604;,
output/lava.txt,100g,MediaTekMT6572,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,512MB,microSDmicroSDHCmicroSDXC,4inTFT480x800pixels,1450mAhLi-Ion,Android4.2.2JellyBean,2048x1536pixels,Mini-SIM,bgn,2.0MicroUSB, ,,https://www.devicespecifications.com/images/model/f1dc2dbc/320/main.jpg,Iris402e;,
output/lava.txt,80g, ,ARMMali-400,512MB,512MB,microSDmicroSDHCmicroSDXC,3.5inTFT320x480pixels24bit,1200mAhLi-Ion,Android4.2.2JellyBean,1600x1200pixels,Mini-SIM,bgn,2.0MicroUSB, ,,https://www.devicespecifications.com/images/model/d75a2dbb/320/main.jpg,Iris350M;,
output/lava.txt,120g, ,ARMMali-400,512MB,512MB,microSDmicroSDHCmicroSDXC,4inTFT480x800pixels18bit,1500mAhLi-Ion,Android4.2.2JellyBean,1600x1200pixels,Mini-SIM,bgn,2.0MicroUSB, ,,https://www.devicespecifications.com/images/model/9a252dba/320/main.jpg,3G412;,
output/lava.txt,138g,BroadcomBCM23550,ARMCortex-A71200MHzCores:4,BroadcomVideoCoreIV,1GB,4GB,microSDmicroSDHCmicroSDXC,4.5inIPS480x854pixels24bit,1800mAhLi-Ion,Android4.4.2KitKat,3264x2448pixels1280x720pixels29fps,Mini-SIMMicro-SIM,bgnWi-FiHotspot,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/60652d0e/320/main.jpg,IrisX1;,
output/lava.txt,103g,MediaTekMT6572,ARMCortex-A71000MHzCores:2,ARMMali-400MP1500MHzCores:1,256MB266MHz,2GB,microSDmicroSDHCmicroSDXC,3.5inTFT320x480pixels18bit,1400mAhLi-Ion,Android4.2JellyBean,1600x1200pixels,Mini-SIM,bgn,2.0MicroUSB, ,,https://www.devicespecifications.com/images/model/09e82d11/320/main.jpg,3G354;,
output/lava.txt,119g,MediaTekMT6572,ARMCortex-A71000MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHCmicroSDXC,4inTFT480x800pixels18bit,1500mAhLi-Ion,Android4.2JellyBean,2592x1944pixels1280x720pixels30fps, ,2.0MicroUSB, ,,https://www.devicespecifications.com/images/model/51542d10/320/main.jpg,3G415;,
output/lava.txt,149g,MediaTekMT6582,ARMCortex-A71300MHzCores:4,ARMMali-400MP2500MHzCores:2,1GB533MHz,8GB,microSDmicroSDHCmicroSDXC,5inIPS720x1280pixels24bit,2000mAhLi-Polymer,Android4.2.2JellyBean,4320x2432pixels1920x1088pixels30fps,Micro-SIMMini-SIM,bgn,2.0MicroUSB,3.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/2ac32d12/320/main.jpg,Iris504q+;,
output/lava.txt,136g,MediaTekMT6572,ARMCortex-A71300MHzCores:2,ARMMali-400MP1500MHzCores:1,512MB266MHz,4GB,microSDmicroSDHCmicroSDXC,4.5inIPS480x854pixels24bit,1800mAhLi-Ion,Android4.2JellyBean,2592x1944pixels1280x720pixels30fps,Mini-SIM,bgn,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/f2fc2d13/320/main.jpg,Iris450Colour;,
output/lava.txt, ,ARMCortex-A71200MHzCores:2,QualcommAdreno302,1GB,4GB,microSDmicroSDHCmicroSDXC,4inTFT480x800pixels24bit,1700mAhLi-Ion,Android4.3JellyBean,2592x1944pixels1280x720pixels30fps, ,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/b8732d17/320/main.jpg,Iris406Q;,
output/lava.txt,114g,MediaTekMT6589,ARMCortex-A71200MHzCores:4,PowerVRSGX544MP286MHzCores:1,1GB533MHz,4GB,microSDmicroSDHC,4.7inIPS720x1280pixels24bit,2000mAhLi-Polymer,Android4.2.2JellyBean,3264x2448pixels1280x720pixels30fps,Mini-SIMMicro-SIM,bgn,2.0MicroUSB,4.0,GPSA-GPS,,https://www.devicespecifications.com/images/model/cf592f71/320/main.jpg,IrisPro30;,
